"year","district","light","visibility","road_condition","Fatality"
2012,"Toronto and East York","Dark","Clear","Dry","Non-Fatal Injury"
2012,"Scarborough","Daylight","Rain","Wet","Non-Fatal Injury"
2012,"Scarborough","Daylight","Clear","Dry","Fatal"
2012,"Scarborough","Daylight","Clear","Dry","Fatal"
2012,"Scarborough","Daylight","Clear","Dry","Fatal"
2013,"Scarborough","Daylight","Clear","Wet","Non-Fatal Injury"
2013,"Scarborough","Daylight","Clear","Wet","Non-Fatal Injury"
2012,"Scarborough","Daylight","Clear","Dry","Fatal"
2012,"Scarborough","Dark","Rain","Wet","Fatal"
2013,"Scarborough","Daylight","Clear","Wet","Non-Fatal Injury"
2012,"North York","Dawn","Clear","Dry","Non-Fatal Injury"
2012,"Scarborough","Dark","Rain","Wet","Fatal"
2013,"Scarborough","Daylight","Clear","Wet","Non-Fatal Injury"
2012,"Scarborough","Dark","Rain","Wet","Fatal"
2012,"North York","Dawn","Clear","Dry","Non-Fatal Injury"
2012,"North York","Dawn","Clear","Dry","Non-Fatal Injury"
2013,"Scarborough","Daylight","Clear","Wet","Non-Fatal Injury"
2012,"Scarborough","Dark","Rain","Wet","Fatal"
2012,"Etobicoke York","Dark","Clear","Dry","Non-Fatal Injury"
2012,"Etobicoke York","Dark","Clear","Dry","Non-Fatal Injury"
2012,"Scarborough","Dark","Clear","Dry","Non-Fatal Injury"
2012,"Etobicoke York","Dark","Clear","Wet","Non-Fatal Injury"
2012,"Scarborough","Dark","Clear","Dry","Non-Fatal Injury"
2012,"Etobicoke York","Dark","Clear","Wet","Non-Fatal Injury"
2012,"Toronto and East York","Dark","Clear","Dry","Non-Fatal Injury"
2012,"Toronto and East York","Dark","Clear","Dry","Non-Fatal Injury"
2012,"Toronto and East York","Dark","Clear","Dry","Non-Fatal Injury"
2012,"Toronto and East York","Dark","Clear","Dry","Non-Fatal Injury"
2012,"Toronto and East York","Dark","Clear","Dry","Non-Fatal Injury"
2012,"Scarborough","Dark","Clear","Snow","Non-Fatal Injury"
2013,"Toronto and East York","Dark","Clear","Dry","Non-Fatal Injury"
2012,"Scarborough","Dark","Clear","Snow","Non-Fatal Injury"
2013,"Toronto and East York","Dark","Clear","Dry","Non-Fatal Injury"
2012,"Scarborough","Dark","Clear","Snow","Non-Fatal Injury"
2012,"North York","Dark","Clear","Dry","Non-Fatal Injury"
2013,"Toronto and East York","Daylight","Clear","Dry","Fatal"
2012,"North York","Dark","Clear","Dry","Non-Fatal Injury"
2013,"Toronto and East York","Daylight","Clear","Dry","Fatal"
2012,"North York","Dark","Clear","Dry","Non-Fatal Injury"
2013,"Toronto and East York","Daylight","Clear","Dry","Fatal"
2012,"North York","Dark","Clear","Dry","Non-Fatal Injury"
2013,"Toronto and East York","Daylight","Clear","Dry","Fatal"
2012,"North York","Dark","Clear","Dry","Non-Fatal Injury"
2012,"Toronto and East York","Dark","Clear","Dry","Non-Fatal Injury"
2012,"Toronto and East York","Dark","Clear","Dry","Non-Fatal Injury"
2012,"Scarborough","Dark","Clear","Wet","Non-Fatal Injury"
2012,"Etobicoke York","Dark","Clear","Dry","Non-Fatal Injury"
2012,"Scarborough","Dark","Clear","Wet","Non-Fatal Injury"
2012,"Toronto and East York","Dark","Clear","Wet","Non-Fatal Injury"
2012,"Toronto and East York","Dark","Clear","Wet","Non-Fatal Injury"
2012,"Toronto and East York","Dark","Clear","Wet","Non-Fatal Injury"
2012,"Toronto and East York","Dark","Clear","Dry","Non-Fatal Injury"
2012,"Toronto and East York","Dark","Clear","Dry","Non-Fatal Injury"
2012,"Toronto and East York","Dark","Clear","Dry","Non-Fatal Injury"
2013,"Etobicoke York","Daylight","Clear","Dry","Non-Fatal Injury"
2012,"Toronto and East York","Dark","Clear","Dry","Non-Fatal Injury"
2013,"Etobicoke York","Daylight","Clear","Dry","Non-Fatal Injury"
2013,"Scarborough","Dark","Clear","Dry","Non-Fatal Injury"
2013,"Scarborough","Dark","Clear","Dry","Non-Fatal Injury"
2013,"Scarborough","Dark","Clear","Wet","Non-Fatal Injury"
2013,"Scarborough","Dark","Clear","Wet","Non-Fatal Injury"
2013,"Etobicoke York","Daylight","Clear","Wet","Non-Fatal Injury"
2013,"Etobicoke York","Daylight","Clear","Wet","Non-Fatal Injury"
2013,"Etobicoke York","Daylight","Clear","Wet","Non-Fatal Injury"
2013,"Etobicoke York","Daylight","Clear","Dry","Non-Fatal Injury"
2013,"Etobicoke York","Daylight","Clear","Dry","Non-Fatal Injury"
2013,"North York","Dark","Clear","Dry","Non-Fatal Injury"
2012,"Scarborough","Dark","Clear","Dry","Non-Fatal Injury"
2013,"North York","Dark","Clear","Dry","Non-Fatal Injury"
2012,"Scarborough","Dark","Clear","Dry","Non-Fatal Injury"
2012,"Scarborough","Dark","Clear","Dry","Non-Fatal Injury"
2012,"Scarborough","Dark","Clear","Dry","Non-Fatal Injury"
2012,"Scarborough","Dark","Clear","Dry","Non-Fatal Injury"
2012,"Etobicoke York","Daylight","Fog","Dry","Non-Fatal Injury"
2013,"North York","Dark","Clear","Dry","Non-Fatal Injury"
2012,"Etobicoke York","Daylight","Fog","Dry","Non-Fatal Injury"
2013,"North York","Dark","Clear","Dry","Non-Fatal Injury"
2012,"Etobicoke York","Daylight","Fog","Dry","Non-Fatal Injury"
2013,"Toronto and East York","Dark","Rain","Wet","Non-Fatal Injury"
2013,"Etobicoke York","Dark","Rain","Wet","Non-Fatal Injury"
2012,"Etobicoke York","Daylight","Fog","Dry","Non-Fatal Injury"
2012,"Toronto and East York","Daylight","Clear","Dry","Non-Fatal Injury"
2013,"Toronto and East York","Dark","Rain","Wet","Non-Fatal Injury"
2013,"Etobicoke York","Dark","Rain","Wet","Non-Fatal Injury"
2012,"Toronto and East York","Daylight","Clear","Dry","Non-Fatal Injury"
2013,"Etobicoke York","Daylight","Clear","Wet","Non-Fatal Injury"
2013,"Toronto and East York","Dark","Rain","Wet","Non-Fatal Injury"
2012,"Toronto and East York","Daylight","Clear","Dry","Non-Fatal Injury"
2013,"Etobicoke York","Daylight","Clear","Wet","Non-Fatal Injury"
2013,"Toronto and East York","Dark","Rain","Wet","Non-Fatal Injury"
2012,"Toronto and East York","Daylight","Clear","Dry","Non-Fatal Injury"
2013,"Etobicoke York","Daylight","Clear","Wet","Non-Fatal Injury"
2012,"Toronto and East York","Daylight","Clear","Dry","Non-Fatal Injury"
2013,"Toronto and East York","Daylight","Clear","Dry","Fatal"
2012,"Toronto and East York","Daylight","Clear","Dry","Non-Fatal Injury"
2013,"Toronto and East York","Daylight","Clear","Dry","Fatal"
2013,"Toronto and East York","Daylight","Clear","Dry","Fatal"
2013,"Toronto and East York","Daylight","Clear","Dry","Fatal"
2013,"North York","Dark","Clear","Dry","Non-Fatal Injury"
2013,"North York","Dark","Clear","Dry","Non-Fatal Injury"
2013,"Toronto and East York","Dark","Clear","Dry","Non-Fatal Injury"
2013,"Toronto and East York","Dark","Clear","Dry","Non-Fatal Injury"
2013,"Toronto and East York","Dusk","Clear","Dry","Non-Fatal Injury"
2014,"Toronto and East York","Daylight","Clear","Dry","Non-Fatal Injury"
2013,"Toronto and East York","Dusk","Clear","Dry","Non-Fatal Injury"
2014,"Toronto and East York","Daylight","Clear","Dry","Non-Fatal Injury"
2013,"Toronto and East York","Dark","Rain","Wet","Non-Fatal Injury"
2014,"North York","Dark","Clear","Wet","Fatal"
2014,"North York","Dark","Clear","Dry","Non-Fatal Injury"
2013,"Toronto and East York","Dark","Rain","Wet","Non-Fatal Injury"
2014,"North York","Dark","Clear","Wet","Fatal"
2013,"Etobicoke York","Daylight","Clear","Dry","Non-Fatal Injury"
2014,"Scarborough","Dark","Clear","Dry","Non-Fatal Injury"
2013,"North York","Daylight","Clear","Dry","Non-Fatal Injury"
2014,"Scarborough","Dark","Clear","Dry","Non-Fatal Injury"
2013,"North York","Daylight","Clear","Dry","Non-Fatal Injury"
2014,"North York","Daylight","Snow","Snow","Fatal"
2014,"North York","Daylight","Snow","Snow","Fatal"
2014,"North York","Daylight","Snow","Snow","Fatal"
2014,"North York","Daylight","Snow","Snow","Fatal"
2013,"Etobicoke York","Daylight","Clear","Dry","Non-Fatal Injury"
2013,"Etobicoke York","Daylight","Clear","Dry","Non-Fatal Injury"
2013,"Etobicoke York","Daylight","Clear","Dry","Non-Fatal Injury"
2013,"Etobicoke York","Daylight","Clear","Dry","Non-Fatal Injury"
2014,"Scarborough","Daylight","Clear","Dry","Non-Fatal Injury"
2014,"Scarborough","Daylight","Clear","Dry","Non-Fatal Injury"
2013,"Toronto and East York","Dark","Rain","Wet","Non-Fatal Injury"
2014,"Scarborough","Daylight","Clear","Dry","Non-Fatal Injury"
2013,"Toronto and East York","Dark","Rain","Wet","Non-Fatal Injury"
2013,"Toronto and East York","Daylight","Clear","Dry","Non-Fatal Injury"
2013,"Toronto and East York","Daylight","Clear","Dry","Non-Fatal Injury"
2013,"Toronto and East York","Dark","Clear","Dry","Non-Fatal Injury"
2013,"Scarborough","Daylight","Clear","Dry","Non-Fatal Injury"
2013,"Toronto and East York","Dark","Clear","Dry","Non-Fatal Injury"
2013,"Scarborough","Daylight","Clear","Dry","Non-Fatal Injury"
2014,"Etobicoke York","Daylight","Clear","Wet","Non-Fatal Injury"
2013,"North York","Dark","Clear","Dry","Fatal"
2013,"North York","Dark","Clear","Dry","Fatal"
2014,"Etobicoke York","Daylight","Clear","Dry","Non-Fatal Injury"
2013,"Toronto and East York","Dark","Clear","Dry","Fatal"
2014,"Etobicoke York","Daylight","Clear","Dry","Non-Fatal Injury"
2013,"Toronto and East York","Dark","Clear","Dry","Fatal"
2013,"Toronto and East York","Dark","Clear","Dry","Non-Fatal Injury"
2013,"Toronto and East York","Dark","Clear","Dry","Non-Fatal Injury"
2013,"Toronto and East York","Dark","Clear","Dry","Non-Fatal Injury"
2013,"Toronto and East York","Daylight","Clear","Dry","Fatal"
2013,"Toronto and East York","Daylight","Clear","Dry","Fatal"
2013,"Toronto and East York","Daylight","Clear","Dry","Non-Fatal Injury"
2013,"Toronto and East York","Daylight","Clear","Dry","Non-Fatal Injury"
2013,"Toronto and East York","Dark","Clear","Dry","Non-Fatal Injury"
2013,"Toronto and East York","Dark","Clear","Dry","Non-Fatal Injury"
2013,"Toronto and East York","Daylight","Clear","Dry","Non-Fatal Injury"
2014,"Toronto and East York","Daylight","Clear","Wet","Non-Fatal Injury"
2013,"Toronto and East York","Daylight","Clear","Dry","Non-Fatal Injury"
2014,"Toronto and East York","Daylight","Clear","Wet","Non-Fatal Injury"
2014,"Toronto and East York","Daylight","Clear","Wet","Non-Fatal Injury"
2013,"North York","Dusk","Clear","Dry","Non-Fatal Injury"
2014,"Etobicoke York","Dark","Clear","Wet","Non-Fatal Injury"
2013,"North York","Dusk","Clear","Dry","Non-Fatal Injury"
2014,"Etobicoke York","Dark","Clear","Wet","Non-Fatal Injury"
2013,"North York","Dusk","Clear","Dry","Non-Fatal Injury"
2014,"Etobicoke York","Daylight","Clear","Wet","Non-Fatal Injury"
2014,"Etobicoke York","Daylight","Clear","Wet","Non-Fatal Injury"
2013,"Toronto and East York","Dark","Clear","Dry","Non-Fatal Injury"
2014,"North York","Dusk","Clear","Dry","Non-Fatal Injury"
2013,"Toronto and East York","Dark","Clear","Dry","Non-Fatal Injury"
2014,"North York","Dusk","Clear","Dry","Non-Fatal Injury"
2014,"Scarborough","Dark","Clear","Dry","Fatal"
2014,"Scarborough","Dark","Clear","Dry","Fatal"
2013,"Etobicoke York","Dark","Clear","Gravel","Non-Fatal Injury"
2013,"Toronto and East York","Dark","Clear","Dry","Non-Fatal Injury"
2014,"Toronto and East York","Daylight","Clear","Wet","Non-Fatal Injury"
2013,"Etobicoke York","Dark","Clear","Gravel","Non-Fatal Injury"
2013,"Toronto and East York","Dark","Clear","Dry","Non-Fatal Injury"
2014,"Toronto and East York","Daylight","Clear","Wet","Non-Fatal Injury"
2014,"Toronto and East York","Dawn","Clear","Dry","Non-Fatal Injury"
2013,"Etobicoke York","Dark","Clear","Gravel","Non-Fatal Injury"
2013,"Etobicoke York","Dark","Clear","Dry","Non-Fatal Injury"
2013,"Etobicoke York","Dark","Clear","Dry","Non-Fatal Injury"
2014,"Toronto and East York","Dawn","Clear","Dry","Non-Fatal Injury"
2013,"Etobicoke York","Dark","Clear","Dry","Non-Fatal Injury"
2013,"Etobicoke York","Dark","Clear","Dry","Non-Fatal Injury"
2013,"North York","Dark","Rain","Snow","Non-Fatal Injury"
2014,"Toronto and East York","Dawn","Clear","Dry","Non-Fatal Injury"
2013,"Etobicoke York","Dark","Clear","Dry","Non-Fatal Injury"
2013,"North York","Dark","Rain","Snow","Non-Fatal Injury"
2014,"Toronto and East York","Dawn","Clear","Dry","Non-Fatal Injury"
2013,"Toronto and East York","Daylight","Clear","Dry","Fatal"
2013,"North York","Dark","Rain","Snow","Non-Fatal Injury"
2013,"Toronto and East York","Daylight","Clear","Dry","Fatal"
2013,"North York","Daylight","Clear","Dry","Fatal"
2013,"Toronto and East York","Daylight","Clear","Dry","Fatal"
2013,"Toronto and East York","Daylight","Clear","Dry","Fatal"
2013,"North York","Daylight","Clear","Dry","Fatal"
2013,"Toronto and East York","Daylight","Clear","Dry","Fatal"
2013,"Toronto and East York","Daylight","Clear","Dry","Non-Fatal Injury"
2013,"Toronto and East York","Daylight","Clear","Dry","Fatal"
2013,"Toronto and East York","Daylight","Clear","Dry","Non-Fatal Injury"
2013,"Toronto and East York","Dark","Rain","Wet","Non-Fatal Injury"
2013,"Toronto and East York","Dark","Rain","Wet","Non-Fatal Injury"
2014,"Scarborough","Daylight","Clear","Wet","Non-Fatal Injury"
2014,"Scarborough","Daylight","Clear","Wet","Non-Fatal Injury"
2014,"Etobicoke York","Dark","Clear","Wet","Non-Fatal Injury"
2014,"Etobicoke York","Dark","Clear","Wet","Non-Fatal Injury"
2014,"Etobicoke York","Daylight","Clear","Ice","Non-Fatal Injury"
2014,"Etobicoke York","Daylight","Clear","Ice","Non-Fatal Injury"
2014,"Scarborough","Dark","Rain","Wet","Non-Fatal Injury"
2014,"Scarborough","Dark","Rain","Wet","Non-Fatal Injury"
2014,"Toronto and East York","Dark","Clear","Dry","Non-Fatal Injury"
2014,"Toronto and East York","Dark","Clear","Dry","Non-Fatal Injury"
2014,"Scarborough","Dark","Clear","Dry","Fatal"
2014,"Scarborough","Dusk","Clear","Dry","Non-Fatal Injury"
2014,"Scarborough","Dark","Clear","Dry","Non-Fatal Injury"
2014,"Scarborough","Dark","Clear","Dry","Non-Fatal Injury"
2014,"Toronto and East York","Daylight","Clear","Dry","Fatal"
2014,"Toronto and East York","Daylight","Clear","Dry","Fatal"
2014,"Toronto and East York","Daylight","Clear","Dry","Fatal"
2015,"Etobicoke York","Daylight","Clear","Dry","Non-Fatal Injury"
2015,"Etobicoke York","Daylight","Clear","Dry","Non-Fatal Injury"
2014,"Toronto and East York","Dark","Clear","Dry","Non-Fatal Injury"
2015,"North York","Dark","Clear","Dry","Non-Fatal Injury"
2014,"Toronto and East York","Dark","Clear","Dry","Non-Fatal Injury"
2015,"North York","Dark","Clear","Dry","Non-Fatal Injury"
2015,"North York","Dark","Clear","Dry","Non-Fatal Injury"
2014,"Toronto and East York","Dark","Clear","Dry","Non-Fatal Injury"
2014,"Toronto and East York","Daylight","Clear","Dry","Non-Fatal Injury"
2014,"Toronto and East York","Daylight","Clear","Dry","Non-Fatal Injury"
2015,"North York","Dark","Clear","Dry","Non-Fatal Injury"
2014,"Etobicoke York","Daylight","Clear","Wet","Non-Fatal Injury"
2014,"Etobicoke York","Daylight","Clear","Wet","Non-Fatal Injury"
2015,"North York","Dark","Clear","Dry","Non-Fatal Injury"
2014,"Etobicoke York","Daylight","Clear","Wet","Non-Fatal Injury"
2014,"North York","Dark","Rain","Wet","Non-Fatal Injury"
2014,"North York","Dark","Rain","Wet","Non-Fatal Injury"
2015,"North York","Dark","Clear","Dry","Non-Fatal Injury"
2014,"Scarborough","Dark","Clear","Dry","Non-Fatal Injury"
2014,"Scarborough","Dark","Clear","Dry","Non-Fatal Injury"
2014,"Scarborough","Daylight","Clear","Dry","Non-Fatal Injury"
2015,"Toronto and East York","Dark","Clear","Wet","Non-Fatal Injury"
2014,"Scarborough","Daylight","Clear","Dry","Non-Fatal Injury"
2015,"Toronto and East York","Dark","Clear","Wet","Non-Fatal Injury"
2015,"Scarborough","Dark","Clear","Dry","Non-Fatal Injury"
2015,"Scarborough","Dark","Clear","Dry","Non-Fatal Injury"
2014,"Scarborough","Daylight","Clear","Dry","Non-Fatal Injury"
2014,"Etobicoke York","Daylight","Rain","Wet","Non-Fatal Injury"
2014,"Etobicoke York","Daylight","Rain","Wet","Non-Fatal Injury"
2015,"North York","Daylight","Clear","Wet","Non-Fatal Injury"
2015,"North York","Daylight","Clear","Wet","Non-Fatal Injury"
2014,"Etobicoke York","Dark","Clear","Dry","Non-Fatal Injury"
2014,"Etobicoke York","Dark","Clear","Dry","Non-Fatal Injury"
2014,"Scarborough","Dark","Clear","Dry","Non-Fatal Injury"
2014,"Scarborough","Dark","Clear","Dry","Non-Fatal Injury"
2014,"Scarborough","Daylight","Clear","Dry","Fatal"
2014,"Scarborough","Daylight","Clear","Dry","Fatal"
2014,"Scarborough","Daylight","Clear","Dry","Fatal"
2015,"Etobicoke York","Dark","Clear","Dry","Non-Fatal Injury"
2015,"Etobicoke York","Dark","Clear","Dry","Non-Fatal Injury"
2015,"Scarborough","Dark","Clear","Dry","Fatal"
2015,"Scarborough","Dark","Clear","Dry","Fatal"
2014,"North York","Daylight","Snow","Snow","Non-Fatal Injury"
2014,"North York","Daylight","Snow","Snow","Non-Fatal Injury"
2014,"Toronto and East York","Dusk","Clear","Dry","Fatal"
2014,"Toronto and East York","Dusk","Clear","Dry","Fatal"
2015,"Toronto and East York","Dark","Snow","Snow","Non-Fatal Injury"
2014,"Toronto and East York","Dark","Clear","Dry","Non-Fatal Injury"
2014,"Toronto and East York","Dark","Clear","Dry","Non-Fatal Injury"
2015,"Etobicoke York","Dark","Clear","Wet","Non-Fatal Injury"
2015,"Etobicoke York","Dark","Clear","Wet","Non-Fatal Injury"
2014,"Toronto and East York","Dark","Rain","Wet","Non-Fatal Injury"
2014,"Toronto and East York","Dark","Rain","Wet","Non-Fatal Injury"
2014,"Etobicoke York","Daylight","Clear","Dry","Non-Fatal Injury"
2014,"Etobicoke York","Daylight","Clear","Dry","Non-Fatal Injury"
2014,"Etobicoke York","Dark","Rain","Wet","Non-Fatal Injury"
2014,"Etobicoke York","Dark","Rain","Wet","Non-Fatal Injury"
2014,"Etobicoke York","Dark","Rain","Wet","Non-Fatal Injury"
2014,"Scarborough","Daylight","Clear","Dry","Fatal"
2014,"Toronto and East York","Dark","Clear","Wet","Non-Fatal Injury"
2014,"Scarborough","Daylight","Clear","Dry","Fatal"
2015,"Scarborough","Daylight","Snow","Wet","Non-Fatal Injury"
2014,"Toronto and East York","Dark","Clear","Wet","Non-Fatal Injury"
2015,"Scarborough","Daylight","Snow","Wet","Non-Fatal Injury"
2014,"North York","Daylight","Clear","Dry","Fatal"
2014,"North York","Daylight","Clear","Dry","Fatal"
2014,"Toronto and East York","Dark","Rain","Wet","Non-Fatal Injury"
2014,"North York","Daylight","Clear","Dry","Fatal"
2014,"Toronto and East York","Dark","Rain","Wet","Non-Fatal Injury"
2015,"Etobicoke York","Daylight","Clear","Dry","Non-Fatal Injury"
2014,"North York","Daylight","Clear","Dry","Fatal"
2014,"North York","Daylight","Clear","Dry","Fatal"
2015,"Etobicoke York","Daylight","Clear","Dry","Non-Fatal Injury"
2014,"Etobicoke York","Dark","Clear","Dry","Non-Fatal Injury"
2014,"Scarborough","Daylight","Clear","Dry","Non-Fatal Injury"
2015,"Etobicoke York","Daylight","Clear","Dry","Non-Fatal Injury"
2014,"Etobicoke York","Dark","Clear","Dry","Non-Fatal Injury"
2014,"Scarborough","Daylight","Clear","Dry","Non-Fatal Injury"
2015,"Etobicoke York","Daylight","Clear","Dry","Non-Fatal Injury"
2015,"Etobicoke York","Daylight","Clear","Dry","Non-Fatal Injury"
2015,"Etobicoke York","Daylight","Clear","Dry","Non-Fatal Injury"
2014,"Scarborough","Dark","Clear","Dry","Non-Fatal Injury"
2014,"Scarborough","Dark","Clear","Dry","Non-Fatal Injury"
2015,"Toronto and East York","Daylight","Clear","Dry","Non-Fatal Injury"
2014,"Scarborough","Dark","Clear","Dry","Non-Fatal Injury"
2014,"Scarborough","Dark","Clear","Dry","Non-Fatal Injury"
2014,"Scarborough","Daylight","Clear","Dry","Non-Fatal Injury"
2015,"Toronto and East York","Daylight","Clear","Dry","Non-Fatal Injury"
2015,"Toronto and East York","Daylight","Clear","Dry","Non-Fatal Injury"
2014,"Scarborough","Daylight","Clear","Dry","Non-Fatal Injury"
2015,"Scarborough","Dark","Clear","Dry","Non-Fatal Injury"
2014,"Toronto and East York","Daylight","Clear","Dry","Non-Fatal Injury"
2014,"Toronto and East York","Daylight","Clear","Dry","Non-Fatal Injury"
2014,"Toronto and East York","Daylight","Clear","Dry","Non-Fatal Injury"
2015,"Scarborough","Dark","Clear","Dry","Non-Fatal Injury"
2015,"Toronto and East York","Daylight","Clear","Wet","Non-Fatal Injury"
2014,"North York","Daylight","Rain","Wet","Non-Fatal Injury"
2015,"Toronto and East York","Daylight","Clear","Wet","Non-Fatal Injury"
2014,"North York","Daylight","Rain","Wet","Non-Fatal Injury"
2015,"Scarborough","Daylight","Clear","Dry","Non-Fatal Injury"
2014,"North York","Daylight","Clear","Dry","Non-Fatal Injury"
2014,"North York","Daylight","Clear","Dry","Non-Fatal Injury"
2015,"Scarborough","Daylight","Clear","Dry","Non-Fatal Injury"
2014,"Etobicoke York","Dark","Clear","Dry","Non-Fatal Injury"
2015,"Scarborough","Daylight","Clear","Dry","Non-Fatal Injury"
2015,"Scarborough","Daylight","Clear","Dry","Non-Fatal Injury"
2014,"Etobicoke York","Dark","Clear","Dry","Non-Fatal Injury"
2014,"Scarborough","Dark","Clear","Dry","Non-Fatal Injury"
2014,"North York","Daylight","Clear","Dry","Non-Fatal Injury"
2014,"North York","Daylight","Clear","Dry","Non-Fatal Injury"
2014,"Scarborough","Dark","Clear","Dry","Non-Fatal Injury"
2014,"Scarborough","Dark","Clear","Dry","Non-Fatal Injury"
2014,"Scarborough","Dark","Clear","Dry","Non-Fatal Injury"
2014,"Scarborough","Dark","Clear","Dry","Non-Fatal Injury"
2014,"Scarborough","Dark","Clear","Dry","Non-Fatal Injury"
2014,"Scarborough","Dark","Clear","Dry","Fatal"
2014,"Etobicoke York","Dawn","Clear","Dry","Fatal"
2014,"Scarborough","Dark","Clear","Dry","Fatal"
2014,"Scarborough","Dark","Clear","Dry","Fatal"
2014,"Etobicoke York","Dawn","Clear","Dry","Fatal"
2014,"Scarborough","Dark","Clear","Dry","Fatal"
2014,"North York","Dawn","Clear","Dry","Non-Fatal Injury"
2014,"North York","Dawn","Clear","Dry","Non-Fatal Injury"
2014,"North York","Dawn","Clear","Dry","Non-Fatal Injury"
2014,"North York","Dawn","Clear","Dry","Non-Fatal Injury"
2014,"Scarborough","Dusk","Clear","Dry","Non-Fatal Injury"
2015,"North York","Dark","Clear","Dry","Non-Fatal Injury"
2015,"Toronto and East York","Dark","Clear","Dry","Non-Fatal Injury"
2015,"Toronto and East York","Dark","Clear","Dry","Non-Fatal Injury"
2015,"Toronto and East York","Dark","Rain","Wet","Non-Fatal Injury"
2015,"Toronto and East York","Dark","Rain","Wet","Non-Fatal Injury"
2015,"Scarborough","Dark","Clear","Dry","Non-Fatal Injury"
2015,"Scarborough","Dark","Clear","Dry","Non-Fatal Injury"
2015,"Toronto and East York","Dark","Rain","Wet","Non-Fatal Injury"
2015,"Toronto and East York","Dark","Rain","Wet","Non-Fatal Injury"
2015,"Toronto and East York","Dark","Rain","Wet","Non-Fatal Injury"
2015,"Toronto and East York","Dark","Rain","Wet","Non-Fatal Injury"
2015,"Etobicoke York","Dark","Clear","Dry","Fatal"
2015,"Etobicoke York","Dark","Clear","Dry","Fatal"
2015,"Etobicoke York","Dark","Clear","Dry","Fatal"
2015,"North York","Dawn","Clear","Dry","Non-Fatal Injury"
2015,"North York","Dawn","Clear","Dry","Non-Fatal Injury"
2015,"Toronto and East York","Dark","Clear","Dry","Non-Fatal Injury"
2015,"Toronto and East York","Dark","Clear","Dry","Non-Fatal Injury"
2015,"Toronto and East York","Dark","Clear","Dry","Non-Fatal Injury"
2015,"Etobicoke York","Dark","Rain","Wet","Non-Fatal Injury"
2015,"Etobicoke York","Dark","Rain","Wet","Non-Fatal Injury"
2015,"Scarborough","Daylight","Clear","Dry","Non-Fatal Injury"
2015,"Scarborough","Daylight","Clear","Dry","Non-Fatal Injury"
2015,"Etobicoke York","Dark","Clear","Dry","Fatal"
2015,"Etobicoke York","Dark","Clear","Dry","Fatal"
2016,"Scarborough","Dark","Clear","Dry","Non-Fatal Injury"
2015,"Toronto and East York","Daylight","Clear","Dry","Fatal"
2016,"Scarborough","Dark","Clear","Dry","Non-Fatal Injury"
2015,"Toronto and East York","Dawn","Clear","Dry","Non-Fatal Injury"
2016,"Toronto and East York","Daylight","Clear","Dry","Non-Fatal Injury"
2016,"Toronto and East York","Daylight","Clear","Dry","Non-Fatal Injury"
2015,"Toronto and East York","Dawn","Clear","Dry","Non-Fatal Injury"
2015,"Toronto and East York","Dawn","Clear","Dry","Non-Fatal Injury"
2015,"Toronto and East York","Daylight","Clear","Dry","Non-Fatal Injury"
2015,"Toronto and East York","Daylight","Clear","Dry","Non-Fatal Injury"
2015,"Toronto and East York","Daylight","Clear","Dry","Non-Fatal Injury"
2015,"Scarborough","Dark","Rain","Wet","Fatal"
2015,"Toronto and East York","Daylight","Clear","Dry","Non-Fatal Injury"
2015,"Scarborough","Dark","Rain","Wet","Fatal"
2015,"Toronto and East York","Daylight","Clear","Dry","Non-Fatal Injury"
2015,"Scarborough","Dark","Rain","Wet","Fatal"
2016,"Scarborough","Dark","Snow","Wet","Non-Fatal Injury"
2015,"Toronto and East York","Daylight","Clear","Dry","Non-Fatal Injury"
2015,"Scarborough","Dark","Rain","Wet","Non-Fatal Injury"
2016,"Scarborough","Dark","Snow","Wet","Non-Fatal Injury"
2015,"Toronto and East York","Daylight","Clear","Dry","Non-Fatal Injury"
2015,"Scarborough","Dark","Rain","Wet","Non-Fatal Injury"
2016,"Scarborough","Daylight","Clear","Dry","Non-Fatal Injury"
2015,"Toronto and East York","Dusk","Clear","Dry","Non-Fatal Injury"
2015,"Toronto and East York","Dusk","Clear","Dry","Non-Fatal Injury"
2016,"Scarborough","Daylight","Clear","Dry","Non-Fatal Injury"
2016,"Toronto and East York","Dark","Clear","Dry","Fatal"
2015,"Toronto and East York","Dusk","Clear","Dry","Non-Fatal Injury"
2016,"Toronto and East York","Dark","Clear","Dry","Fatal"
2015,"Scarborough","Daylight","Rain","Wet","Non-Fatal Injury"
2015,"North York","Dark","Clear","Wet","Non-Fatal Injury"
2015,"Scarborough","Daylight","Rain","Wet","Non-Fatal Injury"
2016,"Scarborough","Dark","Clear","Wet","Non-Fatal Injury"
2015,"North York","Dark","Clear","Wet","Non-Fatal Injury"
2015,"Etobicoke York","Dark","Rain","Wet","Non-Fatal Injury"
2015,"Etobicoke York","Dark","Rain","Wet","Non-Fatal Injury"
2015,"North York","Dark","Clear","Wet","Non-Fatal Injury"
2016,"Scarborough","Dark","Clear","Wet","Non-Fatal Injury"
2016,"Toronto and East York","Dawn","Clear","Dry","Non-Fatal Injury"
2016,"Etobicoke York","Daylight","Clear","Dry","Fatal"
2015,"Toronto and East York","Dark","Clear","Dry","Non-Fatal Injury"
2016,"Etobicoke York","Daylight","Clear","Dry","Fatal"
